client_id;target
35143337;0
65205704;0
84561375;0
21052918;1
40810270;0
20691853;1
64312699;0
20873616;0
81887146;0
75562483;0
31151172;1
35638869;0
79166625;0
15307012;1
27979294;0
63156799;0
54530288;1
10014090;0
94513734;1
33743239;1
97672162;0
21901417;1
21962984;0
60237497;1
61974549;1
15621022;1
61160097;1
69406041;0
83729700;0
83651372;0
19655077;1
21131912;1
73300172;0
80482582;1
99387107;0
82262943;0
45575726;0
1826000;0
81972666;0
6237240;1
9982735;1
67391213;1
82318809;1
35868459;1
78728657;1
97803699;0
54982898;0
24161695;0
62821040;1
43757703;1
78665301;1
1699717;0
48048713;0
10364899;1
49639155;1
49838867;1
21396319;0
82702959;1
32285354;0
34102387;1
98605442;1
28878220;0
33091659;1
97517538;0
24879096;1
49367407;0
60791671;1
30125207;0
31696857;1
43869219;0
1029705;0
19864270;1
23566557;1
76053807;0
26332070;1
51718131;1
56309305;0
14474509;1
35905456;0
43751504;0
44130839;0
84580352;1
40834612;0
38591936;1
87550753;1
66657662;0
72662346;1
31317727;0
126081;1
48241710;0
82370878;0
84712006;0
98223005;0
84948604;0
90961024;0
49334729;1
35191315;1
25646885;1
20140418;0
89409884;0
63408177;1
68191064;0
35759636;1
99568688;1
35116878;1
84080831;0
34455995;1
84608176;0
43214184;0
82234503;1
96372458;0
69366360;0
90276425;0
98918648;1
28014294;1
63387697;0
85664430;1
68393860;0
71310841;0
22899;1
84956768;1
63800365;1
22162475;0
77217130;1
99014776;1
7736277;1
58615216;1
40240853;0
88936620;0
79958341;1
34489466;0
69570928;1
16745107;0
29505771;1
69907295;0
17403698;0
8176780;0
96174415;0
33000362;0
23410682;1
20857038;0
90094556;0
72765143;1
69765249;0
79097237;0
31179867;0
68105467;0
70287217;1
36576755;0
41993000;0
5650565;0
48156344;1
28658403;0
56000545;0
61714852;1
31898094;0
8859845;0
43955514;0
15701539;1
37156682;1
14976384;0
35650432;0
14246947;1
37446344;0
9044015;0
74230661;1
12730223;1
75668143;0
79028770;1
41962980;1
10376120;1
89573230;1
38720236;0
28118312;0
22669958;1
84868903;0
50446331;0
56387802;1
52973391;1
78649713;0
48434170;1
20370696;0
18074104;1
90393281;0
31904123;0
97979839;0
39182077;1
72078831;0
13641759;0
75393627;0
70749151;1
7142110;1
53690172;1
95623488;1
67216029;0
39718714;1
6609708;0
69980397;1
56709831;1
36187758;0
14930512;1
73342030;1
61483401;0
68051153;0
54007135;0
98415152;0
86504832;1
72569152;1
38657843;0
51610137;1
52282436;0
95132309;0
44167113;0
95801693;0
78214402;1
31689921;1
98397399;0
60046225;0
34787585;0
55499341;0
80243149;0
34987850;0
14191306;1
99220694;1
938354;1
48618305;0
93428215;0
56454954;1
94322959;1
66954517;1
56687390;0
1508066;0
10280886;0
79190098;1
39310095;1
47650332;1
60061070;0
22570682;1
59167103;0
83629946;0
27502998;0
64070636;1
96438067;1
62735787;0
37889298;1
49929502;1
65102839;0
31886314;0
16768663;0
38603818;1
27445666;1
30791828;0
90808332;0
95312022;1
54271008;1
8833326;1
15926326;1
80835412;0
16981134;1
86053380;1
15836028;1
82890368;0
80292281;1
7361878;1
48980306;1
29593738;0
51355051;1
36953929;1
19886336;0
2741822;1
22564064;0
30921430;0
14551898;0
64960269;0
7928829;0
39618707;0
4681159;1
98963859;0
78237178;0
84075783;0
67650676;0
48150301;0
92430984;1
46523355;1
83231379;1
29718406;0
5478802;1
33486286;0
4893642;1
9060208;1
42929877;1
32555286;0
29982886;0
6092042;1
98507645;0
88082678;0
13590968;1
45488741;1
15570959;0
38020128;0
5437224;0
48485269;0
13221041;0
6264405;1
53084290;1
66739958;1
80795959;0
93230237;1
66875893;1
44735517;0
86297262;1
67146223;1
93507430;1
82177385;1
40018375;1
82772349;1
25063166;1
87542010;0
80695715;0
66837341;0
79462450;0
50392639;0
20171368;0
3316837;1
88229777;0
2535068;1
59367123;0
68700668;0
14151691;1
24612751;0
73496527;0
35138403;1
92100571;0
67480620;0
69284349;1
12746284;0
27501511;1
56410727;0
23688907;0
8812290;1
69726054;0
95905538;0
18912624;1
21256734;1
17188865;0
61758325;0
20946104;1
25201360;1
11631823;1
13195994;0
24504312;1
277885;0
53983155;1
76873019;1
23349119;0
98640445;0
1081993;0
87071173;0
91647754;0
64228662;1
41756011;1
46353127;0
68600759;1
1133595;0
39941957;0
23030452;0
79686538;1
87953844;1
21773817;0
83058739;1
84734394;1
34247605;0
86680398;0
496551;1
4976466;1
14564793;1
98960635;1
9541655;0
53410208;0
9398001;1
60234996;1
12273634;0
19519989;0
38951858;0
59871591;0
64779546;1
39510825;0
63173644;0
1828229;0
56763905;1
43574541;0
24449837;0
42024119;1
53137982;0
82308369;1
84696412;0
17732156;0
39848739;0
93844352;1
68060506;1
5450195;1
51639842;0
20001425;1
64398310;0
88053734;0
96725385;0
14988970;1
65057898;0
70738904;1
66849308;0
60026690;1
87761130;1
95812175;0
65335407;0
23690692;0
22646103;1
21823356;0
87400553;1
95160511;1
70837587;1
66520469;0
38134287;0
59129528;0
88260849;0
93818432;1
89042948;0
64862509;0
93882392;0
63850645;0
23859872;0
13885997;1
94223809;0
19164890;0
74683509;0
71466187;0
63020711;1
8043822;0
39920201;1
77031071;0
99713467;0
46105863;1
80777190;0
84314817;0
28112647;0
18399534;0
41765138;0
65151079;1
48709595;0
57984645;1
85302434;0
65734444;1
78612665;0
12336680;1
50194173;0
86543582;1
10110730;0
23846566;1
27403912;0
69481975;0
18642891;0
56681140;0
91278241;1
30168354;0
67948907;0
34906347;1
24407970;0
25486872;0
75908759;0
77128216;1
64000461;1
20002218;1
86419792;0
3075545;0
63953233;0
28313403;1
90184033;0
9871840;0
47746315;1
41045682;0
74619328;0
21205194;1
15809747;0
88189065;0
93361647;0
67294324;1
24276565;1
8224467;1
57807356;1
85894840;1
58199695;1
13935326;0
92731609;0
48057553;0
80197904;0
56988646;0
68714935;0
88319131;1
60922466;0
40967012;0
13528851;0
71936160;0
78440405;0
45173444;0
52926;1
6045735;0
91541254;1
93636779;0
49233361;1
53296399;0
18139443;0
72576023;0
61451968;1
80599627;0
46377895;0
22757461;1
1096220;1
20614300;1
370258;1
12824902;0
55721022;1
56680038;1
91986183;1
61713959;1
87750165;1
18711616;1
48881759;1
35845743;0
23316819;0
99034437;1
60251270;0
48632522;0
68428886;1
1093304;0
50940;0
81170837;1
30783172;0
1316496;1
53340705;1
14077395;0
86236687;1
89262911;1
81359610;0
70323790;1
56420506;1
26285318;1
99590294;1
46110124;0
26418445;1
31044034;1
92374778;0
97084564;0
90820233;1
69196717;0
9353024;1
3453773;1
10005741;1
89148908;0
94925004;1
81173369;0
56565030;1
98455704;1
38679759;0
36008593;0
39434625;1
42081665;0
50244445;0
117556;0
52167480;0
99172426;0
29889678;0
48603296;0
65477485;0
32374506;1
39697640;1
31866630;0
45316463;0
31119279;0
40592211;1
67828097;0
11925955;0
89342360;0
89262096;0
84425967;1
31183339;0
21179768;1
19751035;0
77078020;0
25336182;0
71311316;1
16442855;1
12520991;1
85931862;0
54504035;0
54517796;1
20850914;1
86158591;0
44662423;0
88924303;0
32087727;0
8822658;1
17889916;1
54418606;1
29482649;0
87459636;0
35118501;0
12019706;1
86639682;0
93572416;1
27979606;1
33943155;0
52382187;0
5617583;1
74918483;1
71236168;0
55961571;0
6238596;1
24224910;1
53839754;0
31958617;0
80575461;1
77013069;0
32328212;0
60309698;1
89832284;1
6193106;1
37134646;1
72230568;1
69924028;0
99537776;0
88757297;0
33239756;1
8890644;1
61225043;1
21239347;1
82978948;0
20976392;1
6918821;0
58025001;1
71318930;1
90848766;0
2658384;0
58686638;0
84954803;1
36583343;1
24234439;1
35645527;0
68393649;0
32588368;0
22490949;1
5528601;0
19621396;1
12591110;1
33164073;1
30439633;0
26206148;1
67126343;0
74085720;0
34264202;1
98281239;0
81249417;1
32508398;1
28843862;0
7846872;0
14104664;1
24898411;0
82906365;0
71368917;1
48510964;1
16274002;1
68779832;0
98687107;0
74951485;1
19380379;0
29102670;1
50914567;1
19888863;0
35494033;0
93011179;0
45155363;0
36683330;0
43045074;0
750056;0
38850010;1
11107679;0
28431923;0
50351422;1
23920319;0
47848512;0
17081083;1
92817587;1
18516500;1
68920219;0
46142955;0
36611764;0
35709310;0
87222013;1
28004716;0
17610658;1
4512522;1
55529265;1
56419413;1
83378138;0
6324026;1
51464163;0
98446132;1
50667664;1
65393099;0
44733932;1
32488063;0
70454187;1
27495141;0
19652861;0
76313007;0
17576256;0
66731320;1
88183948;0
39561022;0
74025278;0
49637214;0
18020299;1
26384480;1
9442456;0
58838122;1
23899213;0
65309740;0
80301732;0
83427342;1
25998489;1
52562263;1
69593249;0
54391761;0
77773677;1
91906022;0
32859557;1
83739553;1
23190416;1
38084;0
35247422;0
43280099;0
17096973;0
41299625;0
62030642;0
27890966;1
42640091;1
63660394;0
5728776;0
493506;1
61477227;0
51019913;1
84203354;1
45477365;1
49714964;0
96367039;0
7219212;1
3874769;0
19415800;0
16826344;0
86236552;0
2775618;0
49722314;1
16617908;0
74877015;1
49530061;0
43018886;1
99315139;1
36302293;0
40746179;0
56196393;0
42689265;1
66368459;1
81170477;1
42840212;1
39489228;0
9416140;1
27015107;0
77388478;0
79321784;0
54394198;0
74920867;0
40034321;1
54373394;0
87507449;1
75445093;0
14736748;0
52014427;0
24144144;0
97098016;1
20729045;1
4078534;1
24622548;0
98469940;1
87084168;1
50734471;1
62942921;0
75472683;0
61715380;0
46531075;0
43509872;1
31276731;1
10678387;1
49867312;1
61225878;0
48831714;0
45991797;0
87819773;1
37035466;0
74227535;1
57660625;1
69913615;1
41856666;0
5038906;0
67591093;0
57299055;1
6966209;1
33008397;1
64532057;0
11681378;1
52830129;1
21632339;0
10682079;1
89501240;0
31205433;1
94553454;1
43380877;0
25607733;1
63880907;1
90002893;1
30697873;1
59921856;0
46949310;0
53492952;0
21869965;1
74812250;1
73700735;0
10607076;0
4758274;0
15898915;0
43653980;1
38253999;0
31118768;1
28821289;1
57847550;0
14872527;0
36347318;0
90607472;1
72547488;0
59817474;0
47117781;0
63389358;0
98329283;1
56912272;1
60637668;1
9093576;0
19635150;1
2151916;0
67945756;0
17427240;0
68938674;1
14894393;0
23953673;1
95055476;1
88288737;0
364063;1
25326765;0
68473833;0
41503919;0
14826116;0
17914429;0
22164725;0
68025255;1
23667900;1
66147149;1
81626;0
20754997;1
83724633;0
84588633;1
72855316;0
29793264;1
31506833;1
75999247;0
199565;0
98514293;1
51413878;1
904122;1
55201931;1
88536358;1
81771709;0
11596802;0
11377460;1
3156819;1
36218838;0
85365990;1
60931905;0
10490454;1
74676188;1
90641486;1
74084028;1
40224781;0
25123154;0
72802446;0
6833739;1
46869540;1
59507821;1
5947256;1
53854864;0
52549295;1
33116523;0
89808284;1
4754475;0
5249686;0
4008554;1
61710092;0
69847265;1
56000334;0
54920864;1
89268653;0
27573266;1
13584143;1
51099815;0
4610275;1
70848169;1
73572131;1
6522539;0
64727059;0
29973417;1
6916077;1
96661157;0
35565236;0
84656973;0
41019412;0
52636150;1
88845524;0
60940299;0
52871849;0
38648487;0
59723709;1
88679468;1
6687045;0
95750568;1
26620887;1
1451952;1
22680180;1
21905258;0
48746395;0
47655286;0
61463117;1
6512034;0
83973752;1
49793;1
73679203;1
89287721;0
79384060;1
84323633;0
37604175;0
47035157;0
32704323;1
8467346;0
38634695;1
55746723;0
9300822;1
58948598;0
14353260;1
49637817;1
94426973;1
92143960;0
21580278;1
21217132;1
17750079;1
73287480;0
8268076;1
65120627;0
14548818;0
58656137;1
50883761;0
96297127;1
66740873;0
23373318;1
77426468;1
46384577;1
70466873;1
67394175;0
43073474;1
92485998;0
92259194;0
21638457;0
66277300;1
62292113;0
40383983;1
28558979;1
64332749;0
8459203;0
75210690;1
51619523;1
92636266;1
19644719;0
22000295;1
35643572;0
75346132;0
67550128;1
80568382;1
49292599;0
73653887;1
32693947;0
17060000;0
10598219;0
27270006;0
29812081;0
64689367;1
16454787;0
70680;0
34715212;0
36290460;0
28916471;0
80776562;1
61842865;0
69782822;0
20357100;0
14454081;0
24505439;0
35319172;1
21153587;1
56917927;1
83706252;1
2865095;1
82956992;0
58970569;1
8251515;0
65141564;0
63572702;0
29001858;0
60340891;1
24842934;0
41965418;0
57897343;0
55118231;1
68308642;0
20254708;0
71900602;1
5308727;1
18889791;0
50865469;1
10071732;0
87830992;0
86740634;0
77634195;1
36837532;0
94110803;1
47170303;1
98711881;1
31261707;1
67365860;0
71095927;0
90888151;0
76606343;0
61912590;0
99900908;0
25867134;1
10930506;0
11288915;1
86896046;1
62807869;1
64947376;1
66565999;1
8228823;1
61069717;1
24524890;0
55388963;0
18825101;0
43506939;1
70227980;0
64172822;1
91761612;0
93911343;0
92857381;1
62633923;1
84132078;0
2641592;0
48860137;0
22333911;1
11738678;1
19382701;0
61978280;1
32026301;1
92624258;1
33195838;0
77335574;0
63833221;0
23821386;1
79161779;1
43174611;0
50246189;1
67759312;1
70819605;0
56519127;1
50426364;1
88381579;1
80931561;1
58807405;1
99159786;0
11056834;1
45149703;0
83907805;0
4015488;0
73924399;1
40143664;0
24186770;0
51643659;0
70525253;0
96554723;1
79620564;0
41200666;0
29914763;0
28655555;1
39156769;1
5838549;0
54326193;0
41801454;1
82346103;1
79274575;1
91375312;1
87108711;1
12720003;0
8471690;0
55878885;0
68003889;0
98047150;0
82850833;0
75211941;0
12925117;1
41634417;1
91408264;0
33755556;1
72851893;0
67157579;1
45744186;1
69639969;1
61145296;0
47653609;1
53591955;0
1297829;1
79280282;1
43074437;0
40284997;1
279454;1
14694355;0
91935267;1
61385934;0
47927293;1
73148685;1
58838715;0
17096335;1
76437448;1
62605812;1
44477280;1
49477207;0
615526;1
96279007;1
4472275;0
8180711;0
33666459;0
18864557;0
78397547;1
56434531;1
55326928;1
64684055;1
30736211;1
15531589;0
61971706;0
4696786;1
46111401;0
38291598;0
87381748;0
85841930;1
90209156;1
78971194;1
37353898;0
49604546;0
90715593;1
99800531;0
14001176;1
71256126;0
61628505;0
39567641;1
27039326;1
76313641;1
87913983;0
43835016;0
15121468;0
39472448;0
46074662;0
71906343;1
34846340;0
90759354;0
51528903;0
77237200;0
47259366;0
16771902;1
39262084;1
82881815;1
99652208;0
35273632;0
61928703;1
80902013;1
60516576;0
46707103;1
22060157;1
77000135;1
91377213;0
29674480;1
77005402;0
91710155;1
12269528;1
93489804;0
68277469;0
6764684;0
92100655;0
77002039;1
66761122;1
43262359;1
61781661;0
73776618;1
84515014;0
55003434;0
63024289;1
91248365;1
95828906;0
8610584;1
64568634;1
30019753;0
95724637;0
83428147;0
53551644;0
29223112;0
8554153;0
75182873;1
11167057;1
68248010;1
57373605;0
61630225;0
83561383;0
99717689;1
62247620;0
34706470;0
69993837;1
80470048;1
47765941;1
71746746;0
41665012;0
33968207;1
83869978;0
15441779;1
30518246;0
16938566;0
37436581;0
65956325;0
34694987;0
70610300;0
86550087;1
63146105;0
92877183;0
44764576;1
10334951;0
30356216;1
76844980;1
67167838;0
51519325;0
93366462;1
45525762;0
53426018;0
51907756;0
68368659;1
2270070;0
76340243;0
96655243;0
10521111;0
77156888;0
48803462;0
71985542;0
17831625;1
42859567;0
58440474;0
59296612;0
49760703;1
71922409;1
93031933;0
65683576;0
78202726;1
50175595;1
81092932;1
37605127;0
91116884;0
24062324;1
90775337;1
64926716;0
32616105;1
22838344;0
60703794;1
3467492;0
84576470;0
54186907;1
70939665;0
7516658;0
49391429;0
13004560;1
36489134;0
40297008;1
69315957;1
5010022;1
67596113;1
6905027;0
17340837;1
90997823;0
12067626;1
14178332;1
2501058;0
54522584;0
26342114;0
74630945;0
45459901;0
71172808;0
3357959;0
64410602;0
87385529;0
91583195;0
62423418;0
97986854;1
13067380;1
25059462;1
20083809;0
93698913;0
68182157;0
59243316;1
11455048;1
46685497;0
57124290;0
14835466;0
88278381;1
57749040;1
22198975;1
49903756;0
63030316;1
47413283;1
9673243;1
42059673;0
33306832;0
52220754;1
3046869;0
82720641;0
67976637;1
46448575;0
55503498;0
28205335;0
93315648;1
19101727;0
56576080;1
63033048;0
34376895;1
27048150;0
21417943;0
12854702;1
26497278;1
95888024;0
45532887;0
21305838;0
27503129;0
48463492;0
70668898;1
92584117;1
89786835;1
14158276;1
85855790;1
8062673;1
46637679;1
23136235;1
74508021;1
36409056;1
22082015;0
58473809;0
92569234;1
87226453;1
70888346;0
98362353;1
39668351;0
36834549;0
34929323;0
61014136;0
63881871;0
74492329;1
97077599;0
90169769;1
64932205;0
78066879;1
77880992;1
80521010;0
64368728;1
73334791;0
32842179;0
58841091;1
77809947;1
54152743;0
80444902;0
64980975;0
53084435;1
55712183;0
27911465;1
80961223;0
78093242;0
67383663;0
6087150;1
33135912;0
20984307;0
14918729;0
77354267;1
2108826;1
8681587;1
45901668;1
51641762;1
14587386;1
55586299;1
50723196;0
77530316;1
24116864;0
8283288;1
41077349;1
90858767;1
51799569;1
45203352;1
25311951;0
91223616;0
79286032;0
20200083;1
6402566;0
15523078;1
60550296;0
72780460;1
71803482;0
48224220;0
23124291;0
1298146;1
38648002;0
39746829;1
84998727;0
67280871;0
96651881;1
49522533;1
98069246;0
10915793;1
79077776;0
78187671;0
33253357;0
55234961;0
308038;0
68382273;1
39308561;1
50345259;1
61444633;0
27067408;0
19231543;0
91060809;0
95909249;1
87851013;1
3825193;1
57753982;0
7042491;1
218079;0
33973846;0
44812638;0
70750678;0
30666489;0
8333280;1
43726510;1
39934843;1
73868652;1
9822227;1
15250320;1
96643604;0
75463975;0
56896548;1
60893507;1
99967537;1
26070862;1
78336819;0
82064262;0
54978125;0
4829848;0
24654877;0
66532772;1
70780820;1
84744766;0
13324952;0
69088918;1
91417170;0
2480913;0
40493306;0
95005455;0
95705188;0
93971006;1
74800099;1
64598146;0
72171405;1
15528477;1
93389766;0
98597524;0
40036441;0
1157982;0
76804274;0
75634261;1
33266369;1
76566285;0
80432221;1
38496050;0
30388707;0
2420841;1
27636980;0
33697972;1
71866206;0
34051333;1
27591938;0
65762424;1
55088715;0
6509235;0
62735599;1
33804848;0
15762885;1
33226253;0
73818041;0
45352924;0
67715187;0
7098418;1
9915657;0
10034284;0
58933544;0
22255163;0
90879835;0
51886931;0
60748585;0
52653471;1
91848348;0
72481928;1
89473077;1
43999420;0
80278552;0
99683064;0
92160474;1
31613863;0
44487260;0
61314860;0
27282344;1
26485301;0
67080684;0
65550669;0
66878421;1
95751931;1
22407584;0
74944537;0
38223980;0
70871229;0
16367483;0
82848030;1
1925153;1
34924644;0
76547967;1
69685927;0
86616986;1
48719830;0
41829163;1
92816517;1
86360614;0
68119671;1
80410859;0
21548426;1
84671984;1
16419087;0
97348711;0
25321237;0
94724607;1
6808459;1
36169723;0
87209446;1
89989620;0
27066085;0
90759904;1
76469565;0
35342525;1
58825459;1
21859319;0
79692896;1
68018851;0
39158537;1
88668155;0
50510175;0
62778413;0
45201436;1
73075602;0
97938106;1
52560289;1
55221263;1
55271010;1
37586404;0
51648628;0
65221973;1
18806555;1
57638428;1
82970785;0
58951062;1
68089024;1
70067992;0
7664058;1
76343616;0
88139187;1
55713164;0
44680427;1
66801222;1
69448329;0
85212498;0
44567100;0
28828236;0
61990656;0
74504524;1
45148559;0
49913122;0
33790132;0
94030669;1
14076810;1
60356424;1
95954140;0
92340374;0
71353914;0
46939260;1
41755196;0
3886317;1
26605300;0
97917024;1
50081041;1
41980781;1
95035858;0
76368949;1
81865667;1
86416983;1
38703880;1
46882226;0
18935754;1
65995806;1
25519406;0
94585085;0
608230;0
57375958;0
63826837;1
3058403;1
95873844;0
39813480;0
4899457;1
21940747;1
3491578;1
39513209;1
15955193;0
30264358;1
12652859;0
43976962;0
91097632;1
77253263;0
73122071;0
28723660;1
36719500;1
88445977;0
60123411;0
51314893;1
83846827;1
51285559;0
5129634;1
34997570;0
36557220;0
72148337;1
53395;0
73402777;0
9992069;1
95389071;0
68928446;0
24171198;1
98901610;1
71573572;0
50859777;1
65158867;0
66956350;0
28463720;1
71634960;0
15856748;1
11576588;1
17293191;0
93059008;0
40617555;0
5932441;1
12680585;0
68145896;0
5675257;1
56486360;0
76194528;0
28259242;1
41857086;1
40470980;0
36964057;1
85373071;1
45427100;1
64418922;1
60015661;0
66517978;1
7142686;0
38977682;1
84691218;1
8144041;1
37266132;1
43227357;0
1361923;0
97687262;0
92386953;0
29894123;0
13791482;0
84435817;0
26679860;1
38738876;0
50116492;0
11259870;0
53624598;0
24048165;1
96915451;1
90493352;1
25992094;1
83215423;1
73534440;0
5353298;1
78513961;1
4132055;0
93600267;1
97359689;1
87460303;0
53883700;0
3294989;0
97816608;1
89470916;0
56158977;1
6966699;0
35314223;0
9897478;0
17887190;0
10812965;0
91681704;1
26171763;1
78773787;1
61783531;0
69313142;0
9054088;0
74134155;0
99199448;1
99849205;1
96275300;0
82496360;1
28093553;0
43531035;0
73227910;0
64456915;0
70883403;1
83722421;0
440719;1
98081021;0
17181384;0
12241429;1
19581953;0
56840048;1
49857540;1
37211113;0
49355130;0
75393406;1
18470346;1
78802734;0
65985063;1
56198812;0
88242125;0
69396837;1
37676504;1
31421357;0
81313537;0
44995851;1
78028657;0
51553625;0
18072028;0
23015407;0
3904838;0
52874920;1
21276897;1
91097165;0
8117702;0
71813116;0
94098171;0
91473053;0
26525546;1
20698661;1
17774807;1
27648833;0
81780909;0
44284908;0
53708094;1
4913258;0
13734049;0
52701647;1
95723152;1
15965494;1
47589106;1
63839241;1
73551346;0
5009599;0
59583275;0
27716148;0
23823898;1
39093269;0
53938226;0
64056554;0
26113070;1
6572814;0
46221647;0
1256938;0
56313233;0
68766575;0
36671455;1
99692933;1
13552331;1
50399956;0
81110905;0
63690311;0
50186683;1
8806206;0
91390597;1
43556246;1
44581567;1
96063064;0
86941639;0
72087231;1
89450517;1
88715182;1
63878148;0
33363936;0
57283046;0
38548792;0
8057640;1
21376110;0
28006767;0
96325605;0
97534328;1
29886547;0
94488523;1
32312405;0
16936202;1
5443235;1
8247744;0
99331995;0
25013975;1
98991212;0
79482155;0
43132001;0
4584304;0
50303489;1
89038920;0
57934561;0
31319332;1
10835381;1
11175443;0
39863485;0
68099692;1
45431238;1
17859769;0
11447347;0
39193827;0
15042508;1
29498387;1
74334566;0
51257018;0
46519103;0
87299704;0
66221676;0
18331794;1
60037001;0
17166860;1
89323856;1
77952668;1
58245178;0
87945762;1
92873935;0
32117514;1
89506286;0
79753092;0
36191280;1
83566651;0
48026850;0
19950741;1
68399884;0
43124703;1
99325652;1
41206871;1
35321395;0
70909336;1
59012522;0
60434712;1
73263344;1
40676839;0
91453110;1
52900428;1
84219131;0
1943360;1
90594795;1
73021553;0
2275529;0
72470388;1
19186106;1
72176587;0
76437144;0
6898820;1
78047859;0
95803225;1
42337032;0
46702579;0
80127004;1
96083218;0
38397584;1
32706955;0
39955603;1
64306331;1
97514276;0
79791349;0
21883222;0
85068765;0
35866332;1
18872798;0
42896093;0
92178591;0
56228080;0
340557;1
27360511;1
31984797;1
36130364;1
61689742;0
95324294;0
95921679;0
32250029;1
60344266;0
6779155;0
5067196;0
41867930;0
52856344;1
2314154;0
60293458;1
44780006;1
38755942;0
61108040;0
18345402;1
9742039;1
94397499;0
42399034;0
34964311;0
48907168;0
54645432;1
33167382;1
39357161;1
69148229;0
73580357;0
15747982;1
88382859;0
610375;1
39270809;1
85219732;0
94846611;1
52078118;0
81483040;0
66274097;0
36945615;0
99431667;0
11734416;1
63862815;0
37863592;0
20045161;0
1702393;0
82683388;1
70537342;1
98225738;0
54781719;0
96099177;1
12468790;0
88365698;0
78911563;0
38928200;0
81610811;0
51749542;1
91937494;1
66986757;1
76243795;0
55451710;1
28205332;1
54172427;0
70570397;1
708350;1
54007895;1
99911226;0
21357866;1
