client_id;target
29791372;0
66216815;1
33830046;0
70380464;1
65278915;0
66985041;0
21970231;0
34604158;0
61132751;1
82798642;0
25686522;1
78484785;1
24965506;1
96345792;1
22970531;1
86337937;0
27868636;1
29699632;0
43637901;1
56025523;0
15206594;0
58283353;0
53355085;1
91862593;0
83418405;1
51349760;1
61295884;1
55038839;1
16404236;0
90885347;1
64810400;0
58849512;1
13026435;1
28336212;0
48822343;0
65885502;1
31376915;0
11460051;0
10758984;1
44312909;0
18155281;1
71902723;0
85026441;0
9074485;1
41967614;1
63171651;1
36005457;1
52884677;0
78101015;0
40994389;1
98012854;0
61024099;1
64627741;1
97744456;1
94622028;0
25130933;1
77175145;1
42535898;0
2530030;0
47173984;0
74265888;0
29513554;1
74533847;0
18629075;1
73031784;1
14330113;0
68428908;1
26746693;0
91942377;1
49662300;1
49522162;0
66119425;0
2410540;0
96328771;1
59728965;1
32756512;0
15474511;0
50106986;0
49179809;0
75764715;0
32152707;1
22490308;0
29843082;1
62926046;1
90936101;0
5926636;0
91996945;1
82235884;0
14401707;1
91843603;1
70486266;1
3539993;0
87822979;0
53901395;0
44350155;1
94211522;0
52345169;1
38821057;1
86574718;0
25655152;0
76957101;1
94211449;0
68536701;0
56818375;0
32454609;1
40400496;0
38874433;0
7519952;0
31015690;0
79518624;1
88400649;0
98998782;0
46360820;1
11842227;1
27428580;1
6307377;1
17659964;1
58584278;1
77436906;1
11358754;0
76316323;1
11479064;0
84608194;1
50032971;0
63581453;0
65393640;1
49239668;1
14219972;0
72592609;0
67087438;1
27466074;1
2734888;1
95452501;1
63481603;0
42443180;1
45761613;1
12725274;0
68999916;0
31504602;0
37954658;1
88588034;0
76275019;1
94529296;1
54029679;1
73221113;0
2152989;1
2946788;0
92554046;1
66158300;1
41313766;0
62752996;0
79844656;0
96717383;0
76026954;0
21882934;1
70768141;0
1946162;0
55076114;0
93533984;1
55048771;1
44597234;1
23014262;0
57804546;0
45894000;1
41426070;0
47355978;1
18004471;1
16393345;1
48771470;1
48819028;0
29815159;1
64878557;0
31613114;1
4539433;1
56374882;1
99544631;0
63656904;1
48555372;0
89613115;0
99888537;1
58380578;1
96998453;0
93683614;0
36661620;1
89206126;1
89182329;1
91764449;0
11542491;0
35651042;0
66751696;1
36389053;1
65488357;0
83108759;1
89625038;0
49667378;1
61034383;1
76058479;0
12746283;0
71996272;0
20573297;0
29099060;0
24260808;1
62199454;0
36981135;1
47429651;0
39420644;0
3323243;1
93031909;0
50571226;0
13186622;0
61009235;1
13587967;1
89918715;1
21287712;0
89210806;1
54339143;0
34529340;0
52444861;1
20352822;0
20091859;0
90804662;0
18321497;0
63711780;0
87663052;1
66189880;1
45890327;1
38691781;0
61774332;0
59561460;0
69705338;1
99834424;0
64627292;0
74262568;0
43954966;1
60936749;0
24455454;1
64089475;0
4905824;1
26983288;0
79560229;0
3545192;0
64510946;0
43637663;0
17793655;0
21717419;1
5385816;0
32608982;1
47273305;1
68146409;0
37872259;1
17440302;1
16049334;1
17173846;0
92639142;1
68743861;0
19624198;1
97221648;0
2317888;1
72644330;1
84044926;0
25734080;0
47853460;1
62052075;0
95016087;0
37837806;1
8619476;0
84199917;1
48583817;1
81086442;1
13532732;1
18454528;1
59001640;0
48675742;1
38311906;1
52551169;0
66352696;0
80216017;1
48204560;0
8050601;1
84816985;1
21711616;0
26147466;0
90011720;0
66380446;0
78890894;0
94599685;0
48119333;1
9406402;1
26681643;1
36194681;0
6461724;0
92391674;1
27233366;1
59726841;0
63265381;0
772334;0
72189750;0
88606839;0
69401263;0
86034869;0
57374176;0
60537691;1
45887693;0
62527163;0
65231233;0
45911713;0
47165855;1
96975786;1
76113396;1
82776368;0
81296606;0
71263781;0
67890598;1
68799656;0
44204936;0
88649211;1
38120939;1
39191321;1
50251185;1
40833841;1
2383708;1
71464131;1
89291809;0
49013605;0
7927648;1
126935;0
41666340;1
55691138;0
31097536;1
74332639;0
39351532;0
52433000;0
20993674;0
86147502;1
26585049;1
50825253;0
85285100;0
84522298;0
32805864;1
36658234;0
56982439;1
95815406;0
98676889;0
19309943;0
59747945;1
17113299;1
81479064;1
26577616;0
59624852;0
81095386;0
96245965;1
56315843;1
64043233;1
16481372;0
56243418;1
8454711;1
15626188;0
97297666;0
24054274;1
29435365;1
1970657;1
66495185;0
63451946;1
26916936;1
3067830;1
31500378;0
2158881;1
30560785;1
80585790;1
59848566;0
13766028;0
61598535;0
94546161;1
59237235;1
48906860;1
83441417;0
49148603;0
53089550;1
25055219;1
15975329;0
29087330;0
38714155;1
66644039;0
37098067;0
4068743;0
35059129;0
17637161;0
82433747;0
82192368;0
85494277;0
66367958;0
80981100;1
74003300;1
57210145;1
18000572;0
24711698;0
11416905;1
14238559;0
56587321;0
5542744;1
76068532;1
25812171;0
34866080;0
31370687;1
52489320;0
17208030;0
19149664;1
63782297;0
43362215;1
5188784;1
78529495;1
45171289;1
53907029;0
51111176;0
71211832;1
73739372;0
81254554;0
66827792;1
71118529;0
87949693;0
13241753;0
54518053;1
14196903;0
15033734;1
69970853;0
20200542;0
34267314;0
77755850;0
14939820;1
54783576;0
5917074;0
51153716;1
5119289;0
77627283;0
55357207;1
17178672;0
85739449;0
97071507;1
9700419;0
97645998;0
25114146;0
83571788;1
2611958;1
69546316;0
41315036;1
15577985;1
29206794;0
3137260;1
37399762;1
72555006;0
45454679;0
18640023;1
89480887;1
77036138;0
40707596;0
96009223;1
57220983;0
26847647;0
54980632;1
28695784;1
75615871;0
70029605;0
35640160;0
78490146;0
20190882;1
3653573;0
84826852;1
90851084;1
77651794;1
5080512;0
51232716;0
76924312;0
90628704;0
15223932;0
75101515;0
36245233;0
24796552;0
35633792;1
7588127;1
58623149;0
14771683;1
27686598;1
58475331;0
78360368;1
26604313;1
96353147;1
65864171;0
90510411;1
68449618;1
81413578;0
72007493;0
68389637;1
63100096;0
76563396;0
62408586;1
87608341;1
70826950;0
3788060;0
91998901;0
53503199;1
421322;0
82114742;1
12281103;0
50489467;0
86638945;1
15166647;0
5444680;0
69101708;1
58806196;0
24467923;0
95335790;1
89879339;0
38666640;0
31789814;0
40250598;1
94546274;0
63720618;1
21865414;0
10246339;1
66653810;0
40295622;0
25425843;0
26180886;0
23043170;0
47075678;1
63294650;1
86629509;0
38559782;1
91235832;0
96303321;0
13863600;1
82797588;0
64342204;1
82840746;1
59901772;0
91729538;0
4870694;0
61472440;1
18501812;1
92579895;1
24479386;1
4860023;0
54725546;1
94046100;0
54246151;1
57293688;0
10018695;1
85459902;0
89748062;1
50089194;1
36092225;1
35549929;0
51324138;1
88727220;1
7507788;0
81429049;0
53342458;0
59149631;1
94388569;1
79963943;0
568609;1
2702587;1
35890369;0
73685445;1
89831475;1
20962886;0
27241373;0
87915272;1
48405962;1
47696289;1
67969801;0
88331346;1
49409143;1
17095064;1
26159801;0
53576233;0
44867984;0
45999021;0
35680778;1
85939459;0
15496197;1
92204515;1
54539271;0
84226815;0
59818124;1
10519292;0
93462786;1
30762465;0
26863470;0
47849005;0
41180368;0
5917486;1
52091338;0
93412388;1
89597970;1
30060971;0
49111108;0
26419099;0
19630540;0
12095826;1
99194934;0
89729753;1
30120513;0
98727590;0
54305536;1
49475237;0
86682224;0
5319411;1
75687592;0
59660392;0
30545522;0
82810713;0
91351085;0
90923818;0
2952449;0
46602381;0
32395275;0
7902956;1
88442358;1
59096539;1
21305398;0
55483265;1
72500935;0
51787541;0
54130102;1
99643686;0
45956004;0
71870167;0
86690867;1
784488;0
67267524;1
83490400;0
31667421;0
15956854;1
85493138;0
88608582;0
63911920;1
95779125;0
59614249;0
82730490;1
45249788;1
92794277;0
63577902;0
20679518;1
88546834;1
15058566;0
60185238;1
44495229;1
57413819;1
49971119;0
12965529;1
8021143;0
54365767;1
30754324;1
86806590;1
40831123;0
41732684;1
99412328;0
1461541;1
65820723;0
36444703;0
98078016;0
46579237;1
3219895;0
56159156;1
11291751;0
41359098;1
19513764;0
18654396;1
4791094;0
14132470;0
62572152;1
34817051;0
36929618;1
75282650;0
80682584;1
46355843;0
84170310;1
39138734;0
9605096;0
1521146;1
42587346;0
74992804;0
50501881;0
97195495;0
4641952;0
44319799;0
19922031;0
70921924;1
87179099;1
22852194;1
60487311;0
73103742;0
46581047;1
58939019;0
91116705;0
43660285;0
91582559;1
186730;1
58777592;0
65223281;1
57665351;0
18718602;1
36425390;1
77368600;0
91101111;0
62245522;1
13910371;0
56600804;0
78914047;0
42974849;0
28104824;0
19809073;0
74079587;0
57231405;0
33560660;1
66434526;1
68605036;0
19575687;0
67445225;1
80552815;0
77249213;0
22882838;1
59597576;0
83207218;1
23370346;0
45729557;1
11195829;0
91030492;0
40773698;0
93622268;0
28759598;0
99876778;0
79261285;1
97993598;0
40989881;0
68493838;0
35499455;0
13841185;1
31301557;1
56218066;1
60743141;0
12697071;0
67487740;0
33799672;0
13826611;0
40861147;0
19282673;1
75929349;0
57083713;1
89016400;0
88200120;0
95046694;0
49061170;0
12987697;0
68845980;0
76366172;1
79840653;1
43261387;1
16410393;0
14656498;0
22410683;1
32471303;1
73021118;0
7172931;0
45026868;1
84954119;0
1389092;0
19174877;0
45614970;1
5351670;1
68955791;1
79492634;0
49339691;1
4309953;0
97169970;1
46529764;1
73257334;0
50179294;0
35755821;1
18291913;0
32718661;0
34179937;1
28423951;0
17118781;0
45758154;0
96889493;0
77587776;0
76682945;1
88625443;0
62856375;0
17850899;1
78089834;1
50718795;1
73691073;0
73538858;0
92058958;0
13325805;1
49836853;0
1469034;0
27976780;0
99678028;1
12448845;0
79206023;1
93699607;0
59406178;0
79937759;1
1747627;0
25604069;1
50925799;1
15325309;1
26971094;1
69118176;0
30079889;1
64026953;0
10722119;1
63169332;0
30515388;1
85327;0
47924325;0
73474493;0
76437801;0
89859827;0
27446461;0
83340880;1
94432656;1
31330652;0
44160317;1
24666275;0
76235908;0
23527097;0
20209104;1
54378637;0
22181157;0
97586387;1
43575979;0
26979327;0
55762156;0
68673406;0
47736518;0
41440128;1
19769561;1
5689927;0
71304842;0
68461637;0
50246144;1
79963186;0
63231475;1
76043922;0
43791164;0
14444565;0
83073247;1
60320033;0
75562265;0
19061005;1
18816938;0
82384335;1
98438095;1
13584223;0
71418107;0
52787907;0
10206133;0
22053688;1
35303027;0
52110711;1
53270690;1
73933347;0
47589997;1
30699304;1
31694584;0
12261215;0
55587376;1
67923421;0
82486592;1
2925124;1
98430195;0
5102946;1
88478994;0
90022565;0
12710845;1
84580153;0
78833879;0
20539604;1
41564128;0
9854677;1
53793243;1
46911703;0
86556905;0
72430383;1
66197314;1
96734400;0
8356198;0
21711483;0
81021159;0
55392310;0
65473458;0
58935084;0
75487548;1
95782907;1
88131351;1
24456696;0
87970156;0
93831724;0
50530494;1
32642404;0
26972587;0
94544913;1
31682096;1
2444292;0
89757351;1
516081;0
86650713;1
79434044;1
61116638;0
14887515;0
63757881;1
70261572;1
85695839;0
35540196;0
5524414;0
7190640;0
89619970;1
53922199;1
96217967;0
7871833;0
85070032;0
39816059;1
29279448;1
52659936;1
49285735;1
40020227;1
88007478;1
37705292;1
61043656;0
94934934;1
40776977;0
12307571;0
82778889;1
2162737;1
56621899;1
41074726;0
36340963;0
14652932;1
69279297;0
76245502;1
84860898;0
39354399;0
18904103;1
44335496;0
19239257;0
84023495;0
19711526;0
44744771;1
62756712;0
26344467;1
29619922;1
82794833;0
17216285;0
68601490;1
7712208;1
7925539;1
35824382;1
498222;0
73215364;0
63325893;1
28339867;1
60595260;1
79124749;0
45987069;0
86695282;1
70168817;1
64128304;1
70651209;1
49600907;0
61733281;0
76922612;0
55772150;0
78773456;0
75372287;0
45152701;0
18562357;0
23834826;1
26687666;0
83489279;1
92322336;1
78308523;1
98205722;1
91575818;0
34636977;1
48553900;0
46227111;0
62586401;1
85853498;0
91301511;1
97567417;0
37327059;1
89185088;1
34419732;1
19645909;0
68219654;0
55609842;1
2916768;1
19954875;1
16989126;0
94599009;0
68885379;0
65154523;1
53468179;1
83000664;1
18877330;0
77258785;0
54120270;1
50939708;0
61494555;0
99074250;1
96581439;0
89425841;1
86359371;1
40980777;0
50677956;0
70490446;0
95115712;1
25858769;1
20172819;0
83467032;0
22862903;0
5377646;1
10229977;0
81254872;0
71977032;1
88794218;0
44632666;0
27914;1
54070232;0
27151776;1
56697757;0
89072628;1
79903635;0
46740639;0
11449729;0
54760611;0
96649358;0
75982866;0
79571948;0
84868136;1
46573779;0
49151639;0
11702148;0
46040640;0
66997100;0
78044629;0
19938453;0
98457709;0
90691671;1
93951993;1
94918561;0
69850002;1
50143188;1
71704226;1
51487162;0
81205700;1
4401604;1
19309710;1
62181901;1
70532099;0
51886915;1
74302527;1
7418478;0
89046659;1
90935269;0
97631536;0
68937660;1
27990736;0
70204320;1
6915116;0
69744606;1
79899668;0
94183560;0
36737618;1
70027904;1
55833430;0
27312913;0
34852168;1
16214146;1
65298387;0
58289745;1
63965959;1
49707389;0
2649097;0
81003678;1
73327628;1
90456190;1
71331226;1
50907611;1
35247086;0
53335617;0
80437697;0
47160860;1
58383596;0
31556072;0
64816448;1
5522306;0
93267321;0
49191324;0
10831740;0
53094781;1
89357251;0
47570953;0
73197417;0
14505893;0
9497605;1
81790042;1
58568712;0
54485932;1
74904159;0
38916664;1
9745595;0
66096689;0
67257684;1
59961850;0
49714269;1
17327321;1
96829475;1
83542934;0
94461607;1
89361850;0
30339031;0
12044720;1
97187090;1
95384828;0
28745131;1
78940625;0
70510571;1
50337369;0
39302487;1
63066346;0
25296226;0
20336527;1
95490909;0
11661930;0
73316627;1
34004806;1
44110479;0
86755562;1
59284472;0
79244056;0
41042283;0
70267911;0
58423516;1
20784292;0
36162951;1
14984900;1
67327004;1
99789834;0
85198450;0
6933973;0
68253309;1
87271576;0
53307951;0
44681594;0
78156500;0
97963238;1
6793144;1
86509530;1
44325600;1
10690962;1
34147053;1
82070267;0
71485222;0
22972994;0
70114420;0
24243511;0
54888680;0
15354016;0
25850527;0
24271809;0
69414449;0
77825659;0
81330533;1
61223918;0
81179196;0
82777756;0
9119707;0
41870088;1
56101679;1
38584018;1
56356110;0
75169373;1
55923386;0
61192669;1
80698386;1
92851143;0
84162328;1
14154413;1
34756635;0
76419440;0
65463633;1
62258087;1
57582865;0
19805868;1
27237946;1
75342510;1
66190992;0
59994859;0
20999735;0
48425709;1
6596740;0
24270279;1
87450603;1
49400875;0
39564093;0
69788889;1
36207264;1
40868214;0
50065075;0
60895734;1
37096892;1
94983152;1
38949486;1
68301956;0
65218458;0
99770379;0
47077505;1
52731798;0
91870738;0
33734077;0
38051836;0
3622602;0
5808030;1
75500611;0
26647236;1
39651887;1
54851979;0
90732869;0
80795846;1
3743929;1
1747033;0
9184053;1
32054308;0
1451776;1
50324379;0
45709137;0
46037128;0
53423439;1
91924772;1
82670667;0
91395350;0
21544548;0
83349181;1
43947581;1
29385630;0
34988175;0
73117692;0
25967949;1
32301971;0
73699334;0
94094826;0
49931217;1
46862332;0
62758750;0
55251709;1
94050884;0
27166161;0
15847268;0
42574062;0
74523192;0
7481941;1
3754181;0
54889824;1
89701672;1
58819313;0
44030076;1
89157170;0
26474729;1
64202031;1
32245326;0
47917298;0
2428102;1
33732775;0
31418463;0
24136554;1
14169381;0
27589190;1
71931448;0
72699441;1
27086597;0
46266430;0
34580811;1
73580723;1
53640363;0
34022336;1
6743603;1
2775006;0
59211382;1
24006859;0
64671404;1
94374717;1
85817775;1
87117060;1
23329654;0
41559287;0
17880785;1
60229410;0
8495915;1
94503917;1
89721350;0
83517007;0
83261662;1
23361847;1
87735379;0
263605;0
8232432;0
58458710;1
49289494;0
41072402;0
22478214;1
66288933;0
76345668;0
35536197;0
54771356;1
65624593;0
55974429;0
89930657;1
32036499;0
17915071;1
33919847;1
55454267;1
69609386;0
49605134;1
26952117;1
6563583;0
8738158;1
66962059;1
45114439;0
71973473;0
81442390;0
8613826;0
85840059;0
78115851;1
85971877;1
39122979;0
66358761;0
34927541;0
69587520;0
38349962;0
86924089;1
70665012;1
12598453;1
26379578;0
67053105;0
85268880;0
39385780;1
6216558;0
98015096;0
16920927;0
11122702;1
2368868;0
71743833;1
68065080;0
37174970;1
66336866;0
13786701;0
23607341;1
61990441;1
76435561;0
53120025;1
98770246;1
14104717;0
39171733;1
25174482;0
17275036;1
5202939;1
64312830;1
69160588;0
13520040;0
27616717;0
35172258;0
94509476;0
13879262;0
40133468;0
92579944;1
91848781;1
39656203;0
18104975;1
10058778;1
87691321;1
83604696;0
75199858;1
92197764;1
39286513;0
83759123;1
77739891;0
35991697;1
12069120;0
63983547;1
77925382;0
36473105;1
63734056;1
41436755;1
44642438;1
47917274;1
77320734;0
61236438;1
7176153;0
72665325;0
9384247;0
24943791;0
59656984;0
93358981;1
18992359;0
12914046;1
94065655;1
85577609;0
10681267;1
39734000;0
56016545;1
33648292;0
44391595;0
12856049;0
24339986;0
82584293;0
37632574;1
85654049;1
98441103;0
70458117;1
44124460;0
52531468;1
11562634;0
2134142;0
75610771;0
36223985;0
65736030;0
6230637;1
12646472;1
70500222;0
19599329;0
37272191;1
22161142;1
84534351;1
61463328;0
7544591;0
62477395;1
65431683;0
16462973;1
66647597;1
85648406;1
65825905;1
48493498;0
24862277;0
25850578;1
6777272;1
3664058;0
42145298;1
22818488;0
93000047;1
82173531;0
22015177;1
94849312;1
54741237;1
27656366;0
92193428;1
5063156;0
43934285;0
43381506;1
94551267;0
62297746;1
31606195;0
35624532;0
34211107;1
46449412;0
30430588;1
73355686;0
32550221;0
46314531;1
3719119;1
84500326;0
47674446;0
7260407;0
94198426;1
14180180;0
36305254;1
82758098;0
33636159;0
33778845;1
45745541;0
1099483;1
28786138;1
11356541;1
34774411;1
44510904;1
51615730;1
18350404;0
81583222;0
59235280;0
40289546;1
45421659;1
8632843;0
76817755;0
36659899;1
95607690;0
83334930;0
43022550;0
50107404;0
65943371;1
68222821;0
3951925;0
62820104;0
91104008;1
34456298;1
5367780;0
79867228;0
17703557;1
20018771;0
37800161;0
92097660;1
72617996;0
77597780;0
89761230;1
62111449;0
1066224;0
11186103;0
69934694;1
52358368;0
43730931;1
44124299;1
69107082;1
64845466;0
10794338;0
76440998;0
89637426;1
71549503;1
59311178;1
66206996;0
26965510;0
4972273;0
57746497;1
88238142;1
87667031;0
43820289;1
67518654;0
92820759;0
9894840;0
82950081;0
63640377;0
90577004;0
60145396;0
29861821;1
89608665;0
89001355;1
60900358;1
43597122;0
92316134;0
22856441;0
3484785;0
72469614;0
14969345;0
7941670;1
72430723;1
40917212;0
22383728;0
6622273;1
94292971;1
11631304;0
84345871;0
45860902;0
24811752;0
12406425;0
68988272;0
96212196;0
3754006;0
93860479;0
83873329;0
86377597;1
66917518;1
29788602;0
70666604;1
31295824;1
30385681;0
27698582;1
2950983;0
17232316;0
41452342;1
48854362;0
39052021;0
83274022;0
58723167;1
927818;1
39461665;1
61511533;1
16226085;1
61931318;1
40949707;1
47465679;0
41439986;0
67939153;1
77502597;1
13637343;1
78728860;0
8632588;1
37521219;0
95154029;0
361458;1
21520140;1
85148152;1
11476779;1
91524184;0
74132202;0
39942446;0
89945711;0
11356888;1
60084182;0
88587695;0
53800437;0
74503949;1
96275770;1
38175551;0
57295414;1
58669583;0
87264960;1
98153319;0
70720305;0
92326906;0
4951447;1
93078414;0
52942037;0
86574143;1
56763587;0
47613054;1
99751100;0
30421634;0
956512;0
5392349;0
44657056;0
85819996;1
64950878;0
36517351;0
66557169;0
78374578;0
40322205;0
78738215;1
81737336;1
57042753;1
22042348;1
61339718;1
78012586;1
69494630;0
53443876;1
4154393;1
39941059;1
71465339;0
47691222;0
94899216;1
19457731;0
53456653;1
81898530;0
86805818;1
40722638;0
97187801;0
94284222;1
75538766;1
38886866;0
42260184;0
7174462;1
16198741;1
60679412;1
71827865;1
83086202;1
28148350;1
1976337;1
28300035;1
64952541;0
49083661;0
24998223;1
63898901;0
51365148;0
88062408;0
19084264;1
99596323;1
55106423;0
64981425;1
10377190;1
20061022;0
39577592;0
51303175;1
84580615;0
97528284;1
37657997;1
23786676;1
43916963;0
85877914;1
40302631;0
19409011;1
82665096;1
58822685;0
80615194;1
76293656;0
37542561;1
38165217;0
74289663;1
12678722;0
28170344;1
49095286;1
3401355;0
39942876;1
54962601;1
87712186;1
38996102;1
62715587;1
4058604;1
52424807;0
49697655;0
95891468;1
73197097;1
14299428;0
94449657;0
61149133;0
62319335;0
10696706;0
3260907;0
88105814;0
58958646;0
76229751;1
53198762;0
50793398;0
66967190;0
78121191;0
23378995;0
38966443;0
63206393;1
73978190;0
51722802;1
6309281;0
24644305;0
17045471;0
80298679;1
38791997;1
18911055;0
66031113;1
4165598;0
61830325;0
74517726;1
50829081;1
92084712;0
18389379;1
11983092;1
98373939;0
36725209;0
80269026;1
69821480;1
47441784;0
70356080;0
79080894;0
9109443;0
22808924;0
96548039;1
10759723;1
16505024;1
92785744;1
74519316;1
13604102;0
28839991;0
23654718;0
87670097;1
61301814;0
30195213;0
97892387;0
17306217;0
49789613;1
83805343;0
22566303;0
867851;0
95852599;0
96650105;0
20371922;0
46084699;0
59863981;1
44451498;0
98174056;0
1643831;0
10384721;1
9667257;0
40190777;0
55756474;1
77259781;1
73164708;1
44900801;0
74207455;0
96967129;1
19903269;0
16089461;1
30006817;0
99785861;0
7168161;0
63022546;0
67665729;1
75328477;1
83298429;0
33342698;0
20852671;0
67917142;1
36623340;0
32072106;0
75555017;1
20366336;0
71555182;0
87904457;1
35648066;0
72455580;0
43455997;1
38902029;1
331590;1
25827034;1
95475172;0
39830996;1
34200809;1
30042746;0
99490958;0
20396219;1
77527234;1
26847016;1
79837941;0
62646009;0
90429560;0
65526075;0
75910802;1
16387172;0
40929420;0
52515447;0
22450434;1
20124569;1
30150009;0
28274036;0
79340305;0
77928940;1
2664251;1
75841500;1
55913070;0
38950034;0
32897584;0
28725127;0
49787894;1
10651006;0
13451353;0
8650969;0
4356982;1
87108538;0
1692635;1
7274248;0
83576484;1
49608669;0
52518753;0
39408508;1
5593463;1
72269954;1
89069735;1
84055591;1
68353108;1
90358536;0
46510267;0
83217980;0
53850584;0
12235801;1
72586209;0
91512720;1
42665801;0
67466548;1
28481202;0
78203753;1
37466831;0
96345516;0
26033848;1
38844212;0
67717770;1
93097735;0
43969966;1
93278289;1
19546585;0
91453656;1
79810881;0
44857168;1
10003267;0
4953958;0
78155779;0
48214869;0
16984655;1
28069036;1
3690050;0
73020625;0
30099451;1
3597913;1
18432893;1
87502946;1
71719624;0
71008417;0
9554115;1
45951692;0
89575735;0
82367351;1
94820148;0
83038642;1
86068326;0
94104034;1
18314837;1
19780347;1
54083072;0
26175533;0
29453966;1
17589274;0
36634640;1
4857390;0
82125598;0
79161738;1
24506144;0
23414531;1
55185794;0
64359200;0
66817404;0
45448008;1
33797929;0
82127108;1
91791462;1
91410708;0
46217685;0
94500594;0
89963751;1
42738927;0
47998342;1
69092210;1
31780482;0
68850779;0
70143123;0
58478564;1
97513780;0
25533019;1
81176688;0
15673882;1
45225176;0
13828654;0
34360380;0
56017905;1
8358210;0
25771743;1
97409356;1
47328757;1
88098080;0
5063900;1
74993292;0
28793526;1
49004865;1
76888933;1
25445257;1
94761433;0
46617673;0
91589936;1
93010676;1
36117188;0
47923929;0
18935779;1
26678456;0
80884793;0
24711252;1
55943826;0
13318961;0
80467457;1
82356324;0
44714700;0
96848105;0
49235515;1
66802399;0
53522229;0
58760290;1
24403379;1
1701585;1
35663901;0
84351524;0
28565033;1
16958651;0
94069501;0
47264465;0
50079853;0
35920027;0
93472541;1
26178078;1
50762315;1
26422855;0
30737905;0
45619328;1
74145038;0
85036381;1
57873964;1
28277955;1
30456579;0
90591079;0
31306497;1
71577803;0
8128547;1
26055781;0
73504380;1
1846496;0
